title,price,image_urls
Black Over Knee Hooded Bodycon Dress,258,"https://ke.jumia.is/lo-kC_lRCO2QeCivTny32wniZgg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/16/66745/1.jpg?2724"
Millitary Pink Women's Sneakers,2699,"https://ke.jumia.is/5V9FdQhYGNBWPGpK9i4Cmz8tOA8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/50/2968/1.jpg?0930"
Satin Bridal Team Robe - Cream,3599,"https://ke.jumia.is/9i8m4uOK3kGr8jOK6F9xPAK7rJI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/83/31235/1.jpg?2196"
Ladies White Sandals Buckle Ankle Straps Peep Toe Summer shoes wedges.,890,"https://ke.jumia.is/WPiyK3lzqh48gV9_3SnlOjqyn-k=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/34/33455/1.jpg?0500"
Womens Official Trouser Suit - Red,1500,"https://ke.jumia.is/-bDGAbELWt0TFXt1XEVv8Er01qk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/41/67192/1.jpg?9422"
Ladies Red open toe high hill shoes,1500,"https://ke.jumia.is/J-tAQWUedeoBaq5aLx7KrvgMcPk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/16/91665/1.jpg?1863"
Classy Gold Peep Toe heels,3450,"https://ke.jumia.is/JFBdr83se0M3ptQD9jlEfo1CT70=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/22/05175/1.jpg?7579"
Womens Denim Suit (Trouser+Top) - Blue,1500,"https://ke.jumia.is/yQ86XHoW-IJEaaUdoZ8fMt2SiZg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/84/21043/1.jpg?8425"
Ladies All Weather Slim-Fit Leather Coat/Jacket - Black,945,"https://ke.jumia.is/XyRMGugQkjwr9BeCG9Wgpobih4A=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/29/96664/1.jpg?3561"
Classic Multi-colored Dress,1890,"https://ke.jumia.is/UyKQ205JcBHoWrCKq3N3ILi4TMg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/86/51592/1.jpg?6971"
Black Over Knee Hooded Bodycon Dress,2499,"https://ke.jumia.is/yyqDFFlMKIHhwTsOdxtDB_FNiiE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/07/69445/1.jpg?9251"
Black Tank Tops Women Summer Slim Vest Short Crop Tops Camisole Tops Cotton Lady Slim Wrapped Chest,4000,"https://ke.jumia.is/_RtFdLvJFuqn7CjsKMIb-oUa1mk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/93/81055/1.jpg?1038"
Plus Size Cold Shoulder Floral Overlap Dress - BLACK,1393,"https://ke.jumia.is/jVx8zR1hnAdjypcXDKBoXaPiqy8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/59/57535/1.jpg?6424"
Unique blouse,1990,"https://ke.jumia.is/8kfeMFtRFtQes7A1Mg0jUjTgCnA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/91/18455/1.jpg?9455"
Plus Size Lace Patchwork Dress For Women Elegant Ladies Dress-Green,2500,"https://ke.jumia.is/7I-fPRNBrIQDJrbS-lHdhCeXfjM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/16/14535/1.jpg?0477"
Royal Blue Long Sleeved Unisex Hoodie,2999,"https://ke.jumia.is/-eXb8Q-oxccw5NIuHFyI8nOUoyY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/74/19745/1.jpg?4678"
Red Official/Casual Pencil Skirt,5000,"https://ke.jumia.is/puPhySlrOHDwP9DH4KlghqImDGs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/10/1957/1.jpg?9192"
Women Pointed Toe Ladise Shoes Casual Low Heel Flat Shoes SL/35,2499,"https://ke.jumia.is/9iJ4zweoqrRUl1PtI-Y2IdGHWio=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/00/37453/1.jpg?8578"
Back Lace Up High Low Gothic Coat - Wine Red,2600,"https://ke.jumia.is/pEf05mtyp7r0s8QK6ximyl7ho7g=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/05/50135/1.jpg?9903"
Women Casual V-Neck Sleeveless Solid Tunic Elastic Pullover Dress-Black,5000,"https://ke.jumia.is/Z1BxDAO6SiRt_LOjhi-uD_QZh0U=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/42/48525/1.jpg?0426"
New Ultra-loose Tight Waist Casual Harem Pants,1999,"https://ke.jumia.is/mBL5AFH-msHpwodUki8p14jHetI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/41/47574/1.jpg?8783"
Ladies Khaki Pants/Trousers - Navy Blue,4000,"https://ke.jumia.is/zsUApR-apiG0Tmn3V7UMG9ByOwA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/76/81714/1.jpg?8695"
New Ladies V-neck Bat Sleeve Fork Slim Shirt,890,"https://ke.jumia.is/YXVDGYn_OUSu-4J8WtgLUs19wx0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/67/96574/1.jpg?3043"
Lady’s sued red chuncky high hill shoes,1500,"https://ke.jumia.is/5Ouep_SdPkr7VyTIoz0xVnnUGzI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/21/18455/1.jpg?9455"
Women flat Ballerina shoes for Ladies-Black,699,"https://ke.jumia.is/MgTGZTkAb-sEi4xNY_iG47CwBrA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/32/76845/1.jpg?4329"
Pink Long Sleeved Loose Lapel Slim Fit Casual/Official Blazer - Coat - Jacket,932,"https://ke.jumia.is/86EXbn6QBdTGv8y_65wWvIp7zmo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/84/02825/1.jpg?0164"
Red/ Black Pointed Toe Cap Flats With Gold Chain Details,2529,"https://ke.jumia.is/lZyuAP-sbX3JmlOV4j4ySTg2NEw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/32/73774/1.jpg?9014"
Ladies sued Black high hill shoes,3300,"https://ke.jumia.is/XgDxz3PiXcrLNOypBw-oS4nKfKg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/75/91665/1.jpg?1862"
Unique Plain Bodycon Dress - Teal Blue,1200,"https://ke.jumia.is/z6ybSopHONI2j-SQB35hmT_UW-c=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/84/81714/1.jpg?8690"
Ladies Yellow Sandals Buckle Ankle Straps Peep Toe Summer shoes wedges.,2990,"https://ke.jumia.is/TldH_rGczKxsC9o_ytm26T8f7bM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/30/33455/1.jpg?9788"
Large size sexy lace nightwear erotic lingerie sleepwear  sexy lingerie fun pajamas transparent gauze sexy garter one-piece suit-black,5990,"https://ke.jumia.is/obVnxoBoWrFEvfvgjO736DaSX8E=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/53/25445/1.jpg?0695"
Ankara High Quality African Print Kitenge Fabric – 6 Yards,3500,"https://ke.jumia.is/UK6vhlv4rksB37jormc4OZRHUYM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/30/94175/1.jpg?4640"
Women Low Heel Sandals - Black,1499,https://ke.jumia.is/badges/jly/138x18.png
Fashion  Casual Corset Waist Training Shaper Body Shapewear Underbust Belt-Black,2000,"https://ke.jumia.is/soJqudeoFi5xqXr0uOJYR2p6pbs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/11/66023/1.jpg?2244"
Scuba Coat (Red),1150,"https://ke.jumia.is/B3fTV80ZLBCjHvD5FeXIxGOTHrM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/65/5166/1.jpg?9141"
Ladies Blue Sandals Buckle Ankle Straps Peep Toe Summer shoes wedges.,1494,"https://ke.jumia.is/q8jSgtBYpQLB6Oeepf7XzZ3Aikk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/08/09745/1.jpg?9950"
Black Long Sleeved Loose Lapel Slim Fit Casual/Official Blazer - Coat - Jacket,992,"https://ke.jumia.is/lIZACLoeuSvm1mO5GiTe9jXauzM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/93/97875/1.jpg?7870"
Womens Official Dress Suit - Maroon,3250,"https://ke.jumia.is/K-hOnQFUO_r1B5b9Das9oUTwp24=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/35/51592/1.jpg?6793"
Women Pencil Stretch Casual High Waist Denim Skinny Jeans Trousers - Dark Blue,1999,"https://ke.jumia.is/mCzbeHXWidCdRapY79ktwi_BKTI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/92/55731/1.jpg?4592"
Muslim Women Fashion Long Sleeved Maxi Dress Only - Blue,4000,"https://ke.jumia.is/tbSSLTJPZYN175na9krAQatdbIs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/08/75915/1.jpg?9317"
Ladies Khaki Pants/Trousers - Maroon,1500,"https://ke.jumia.is/wJdjZPCtynTqbpWExrEaO8d0CAI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/46/81714/1.jpg?8695"
Black Women's Ballerinas,2500,"https://ke.jumia.is/62tKl9bDr3iiJtqA8-kNMy-nBnE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/08/1968/1.jpg?7814"
Official Long-sleeved Peplum Dress - Navy Blue,4000,"https://ke.jumia.is/FaY4MogoFw9bSbmmniCzafGLcl8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/96/10503/1.jpg?4974"
Stylish Black heels,1999,"https://ke.jumia.is/MgBiCjixuY7W-w6ad4Rg5Vr97U4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/54/50765/1.jpg?3543"
Women's Flat Closed pointed Toe Shoes- Maroon,4000,"https://ke.jumia.is/SKKfNL3pq5s5TXIgNOCsS64ZQu8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/51/32945/1.jpg?6201"
Casual Solid Stretch Low Rise Sport Yoga Dance Shorts Slip shorts,500,"https://ke.jumia.is/Ju0E_g6NN5C99XAo9YEnKoW74Y8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/04/23455/1.jpg?9240"
KDK Fashion Summer Dress - Multicolored,1500,"https://ke.jumia.is/m428YIozUd3nqFXgrFFjEZQnzQA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/84/73965/1.jpg?3576"
Black & Elegant T-Shirt - Black,1999,"https://ke.jumia.is/OquP0impOIUtFVwnomaVGzjOuVw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/66/37294/1.jpg?6957"
Light Grey Over Knee Hooded Bodycon Dress,4000,"https://ke.jumia.is/CxzMJPkEx7nxxKMSZMB6FvZL8Ug=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/06/86165/1.jpg?1904"
Hequeen Women Lace Sleepwear Deep V-neck Sleeveless Backless Slim Waist Jumpsuit Nightwear Tank Clothing Burgundy,1500,"https://ke.jumia.is/WOtGdxrD-SxTBtpAsrLqH_Bv92s=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/06/95645/1.jpg?5080"
Women Sexy Hollow Out V Neck Lace Dress Slim Fit Plus Size Midi Dresses - Blue,5000,"https://ke.jumia.is/B3d8mCvEizGV1bACOiMkSET_yKo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/21/19601/1.jpg?7835"
Women Underwear V-String Panties Popular Lace Woman Thong Lingerie G-String Knicker Intimates Sleep Brief Panties,693,"https://ke.jumia.is/29fl3j8tB5urOHM2DQ-DeD7Xogc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/84/26575/1.jpg?8845"
Women's High Platform Wedges Ankle Strap Sandal Shoes-Silver,990,"https://ke.jumia.is/USX8O47H-tSPx2IhVmEP251PJcU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/59/23455/1.jpg?9789"
Ladies Yellow Sandals Buckle Ankle Straps Peep Toe Summer shoes wedges.,449,"https://ke.jumia.is/lu__Z2RBzDkisKnTdOLMd-Ek90g=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/24/97875/1.jpg?7870"
White Leather Casual Small Fit Sport Shoes,5000,"https://ke.jumia.is/jVaxbJ9qTutxG4tZT8PE3ivHS8A=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/70/85845/1.jpg?7301"
White & Black Striped Long Sleeved Maxi Cover-up Kimono,999,"https://ke.jumia.is/Z8lo12vI_2tC8i9JsjQ6B49FFLQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/63/06824/1.jpg?1830"
MoPostpartum Body Wrap,1999,"https://ke.jumia.is/NpgHmBjeH1T0_uz544mjWtifUXo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/26/87472/1.jpg?7217"
Sexy lingerie Three-dimensional perspective underwear set with garter female prisoner-black,890,"https://ke.jumia.is/RzowzASWzM1AXtd94rdptNv72ks=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/55/27835/1.jpg?4159"
Women Long Sleeved Loose Lapel Slim Suit Outwear/Official Blazer - Coat - Jacket,1500,"https://ke.jumia.is/TdjEbORnvepDGK7bdUwA0LDFSmQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/06/06915/1.jpg?5046"
Hip Butt Enhancer - Black,440,"https://ke.jumia.is/SJJP-wsg6q77xnP6mspyRgotE74=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/27/91665/1.jpg?2277"
Dark Grey Long sleeved mock neck tshirt,880,"https://ke.jumia.is/wPrdNjYSWnnTZezEOt1hu44sWTc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/57/77845/1.jpg?2080"
Non-Slip Sequins Female Drag PVC 4 Colors Wear-Resistant Breathable Type Sandals Slope,1125,"https://ke.jumia.is/S7r4LJ-s1mouDsgETkt5DLBi0xQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/49/83575/1.jpg?7533"
HOT Hollowed Dolman Sleeve Knitted Crochet Shirt Top Coat Cardigan Pink,1280,"https://ke.jumia.is/rhGNi-NbcePEQIcntHTpC0NC8rU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/73/07475/1.jpg?4928"
Women Boho Floral Print Loose Sundress Summer Party Halterneck Short Mini Dress,249,"https://ke.jumia.is/BCpMk7oSFKI_E8o79uQSpqjbpRw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/70/28175/1.jpg?8559"
Nightwear Bodysuit Sexy Lace Flowers Girls Lady Erotic Lingerie Underwear Women,356,"https://ke.jumia.is/cqpXChuaYjvbqZeAg5n6fagJZks=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/83/91575/1.jpg?6821"
Stylish Sweater Dress - Maroon,995,"https://ke.jumia.is/vjVN9IUtZ3iEcIpGVCNVL0tEs7o=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/55/02825/1.jpg?0164"
Scoop Neck Maxi Dress - Black,1980,"https://ke.jumia.is/tkaZRAGDCQBNePHlFoz_J3209wA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/25/24801/1.jpg?2416"
"Waist Trainer Body Shaper Sport Workout Waist Training Corset Girdle Control-Black,",1024,"https://ke.jumia.is/tUVliaCMc0vNXAmGDbtc_hupuc8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/10/45682/1.jpg?1350"
Black Round Toe Cap Ballerinas With Frill Design,945,"https://ke.jumia.is/K2q5iL9bCN4xr7P6XJ9eooC3F0Q=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/69/04774/1.jpg?8398"
Official Dress Suit - Beige,1890,"https://ke.jumia.is/iQ-lcai9my-ELx7o_sUWSBizucs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/71/43831/1.jpg?7291"
Red Plain  Hoodie ,1300,"https://ke.jumia.is/oz9OJKzWsutTEDg8g6l2m_E5JKc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/53/48665/1.jpg?5052"
White Long Sleeved Loose Lapel Slim Fit Casual/Official Blazer - Coat - Jacket,1449,"https://ke.jumia.is/29SzT-tqMJTX3O99ztwndGRDqdg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/94/02825/1.jpg?0164"
Black Over Knee Hooded Bodycon Dress,3000,"https://ke.jumia.is/Ts4wsgJlpX2Slxk-x5kejDvSe14=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/55/49745/1.jpg?3157"
Ladies White Sandals Buckle Ankle Straps Peep Toe Summer shoes wedges.,7650,"https://ke.jumia.is/NsImt2uXxOClYyB4erjxtHfNDRs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/99/23455/1.jpg?9788"
Coral Boyfriend Cardigan,8500,"https://ke.jumia.is/-ULJVvqDQv9ff7k_WAdU4ct5hW0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/50/25165/1.jpg?9391"
Women's High Platform Wedges Ankle Strap Sandal Shoes-Rose-Pink,1008,"https://ke.jumia.is/zE93q9RxMM_PYvbcVWgjQGqRxS4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/34/23455/1.jpg?9240"
Grey Three piece Handbag,1440,"https://ke.jumia.is/td4GZwiP_0zK8EXYy1irQYxdbgw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/40/46625/1.jpg?8257"
"Women's Fashion Butterfly Print Round Neck Summer Sleeveless Big Swing Dress-Black.,",1084,"https://ke.jumia.is/3OFn-CEPuL2Bzi5AyGqfLy0ZIzs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/20/79321/1.jpg?2889"
Womens Casual Bowknot Moccasins Driving Loafers Slip On Flat Shoes-Pink,1463,"https://ke.jumia.is/D9NB1HWfynO5Z1m_KUmObZfxkBw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/13/81635/1.jpg?7192"
Scuba coats,1549,"https://ke.jumia.is/_1RVDtLIXEVMVKqgxKIFxvd8liY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/05/04535/1.jpg?7779"
Winter Women Solid Zippers Pockets Slim Warm Coats Fashion Hooded Coats Outerwear Long Sleeve Faux Fur Collar Down Coats Black,1329,"https://ke.jumia.is/z-hmwqaIDJyYieZn5vNBcKX96mU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/52/45184/1.jpg?5691"
Hequeen Fashion Ladies Perfect Waist Trainers & Body Shaper,1357,"https://ke.jumia.is/-i70pI0LyR59fo6D-KHS6PfI-L4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/02/29775/1.jpg?1019"
Red Bardot Bodycon,1899,"https://ke.jumia.is/Bhw5uIEMDDbtkvCRJsfnBoFUkTg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/49/00845/1.jpg?7108"
Womens Official Dress Suit - Royal Blue,1939,"https://ke.jumia.is/eLfkJExec2kIth0hGYAoaZ2yFp8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/65/51592/1.jpg?6938"
Beautiful Ladies Maasai Sandals. Leather,3515,"https://ke.jumia.is/kRHryK9Ks_Ft2MkpZhX56Z88-3s=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/80/96205/1.jpg?3368"
Hequeen Womens Hoodie Sweater Tops Ladies Hooded Sweatshirt Pullover Jumper Coat Dark Blue,10999,"https://ke.jumia.is/6SapGK_e-E56QrWMuabVzNSQZ0U=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/15/16123/1.jpg?9863"
Classic Floral Multi-colored Dress,1669,"https://ke.jumia.is/bDWrs4d17aycvZNBC5Wg4OHTiRg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/96/51592/1.jpg?6974"
Women Sneakers Air-cushion Sports Shoes Running Shoes-Red,1999,"https://ke.jumia.is/VR09oOd0eRieMeNigAngDASQGAo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/76/92825/1.jpg?5274"
Women Spring Bowknot Single Shoes Flat Leisure Sweet Darling Students Shoes-Beige (EU Sizing),5135,"https://ke.jumia.is/2t7FDglDRvZOJjgshcqMCCxGnPM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/78/2733/1.jpg?5535"
Sexy Women Bikini Fashionable Solid Color High Waist Lady Swimwear Swimsuits,10810,"https://ke.jumia.is/cq4jTJRZxVsSPjhQq9cQkrvUbYU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/87/43625/1.jpg?6168"
20 Steel Bone Support Mesh Hollow Out Waist Trainer,667,"https://ke.jumia.is/Jc90we_CMyjj_SULi9b3-EhDEVs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/61/99915/1.jpg?4290"
Black Bodycon Dress with Ruching,1333,"https://ke.jumia.is/RRZ7jXJ0nbIgB3KwmbmKlHiFFy4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/85/81714/1.jpg?8693"
Women Official/Casual Bodycon Skirt - Grey,2500,"https://ke.jumia.is/5PG5QvR6DNSXYRHTjlnFxCS_d2s=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/29/90384/1.jpg?3172"
Dark Grey Women's Sneakers,4500,"https://ke.jumia.is/h5g0eL5zcinuXG35aOlZ-CQl5U8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/30/2968/1.jpg?1127"
Scuba,1999,"https://ke.jumia.is/O4fjSX6RUX0lP7p19fUORJezgNE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/50/26845/1.jpg?0877"
Elegant Round Collar Lace Spliced A-Line Women Ball Gown Dress-BLACK,4000,"https://ke.jumia.is/ZM_Jp7AYL0tUdNSwhwSkpIs6YUE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/30/96705/1.jpg?9407"
Sexy lingerie Maid's outfits Maimeni lingerie adult flirting supplies for women-black,1000,"https://ke.jumia.is/qZPjaznnHcUkeiM1MFVDk0UYNoA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/23/47835/1.jpg?4181"
Women's Sexy High Waist Cotton Briefs Fashion Healthy Panties Seamless Underwear-Dark Purple,1152,"https://ke.jumia.is/HzO-lGdg_WjGe0Wc36oYfGqXZdM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/92/30905/1.jpg?0678"
Royal Blue Long Sleeved Unisex Hoodie,1192,"https://ke.jumia.is/_BQ-hy7dJeJcswLE17INdQdPZJI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/91/66165/1.jpg?8001"
Black & White Women's Sneakers,2305,"https://ke.jumia.is/JYEWdYi8bh5bcWzRd5c0f48MhhE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/60/2968/1.jpg?7815"
Dark Beige Women's Sneakers,2384,"https://ke.jumia.is/NPqn_9GSoPHYp-WaPBCuFIa1_Is=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/69/1968/1.jpg?6885"
Tectores Fashion Trend Women Vintage Printing Bodycon Sleeveless Casual Evening Party Prom Swing Dress,1999,"https://ke.jumia.is/wx2Ofn5cdOHHcohaKFJZZl3N3bk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/53/09044/1.jpg?9780"
Satin Bridal Team Robe - Light Pink,4000,"https://ke.jumia.is/pIRoguks-cuKNdoT9giHg3X0LcQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/04/31235/1.jpg?2490"
Men's Casual Jacket Fashion Fight Color Velvet Sweater,5399,"https://ke.jumia.is/q1V1FvtG2lJ6JT7ysy0RjIm-7jE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/29/47574/1.jpg?3094"
Scuba Coat - Maroon,6799,"https://ke.jumia.is/tzz6p9DvhMYY2G3FN14K0ITEDDo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/80/26845/1.jpg?0878"
Hequeen Hot Fashion Star Trek Chest Embroidery Long-sleeved Dress Blouse Women Tops Autumn,799,"https://ke.jumia.is/4mejKccgs2maOHeX8fJfSppTzGA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/46/21765/1.jpg?4434"
Women Sexy Cute Lace V-string Briefs Panties Thongs G-string Lingerie Underwear-Black,239,"https://ke.jumia.is/DyC8uV4M3Sg6E_ulH5KNZnlGqEI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/09/60905/1.jpg?0868"
White pencil lace bodycon,899,"https://ke.jumia.is/Rhan_By5GufjufvpVOtOOvzz6DY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/12/04535/1.jpg?7424"
Women Sexy See-through Gauze Babydoll Underwear Lace Dress Nightwear G-String-Red,1039,"https://ke.jumia.is/wrUirtU_WLAT_lgSIkZ7Cs0Up0Y=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/52/60905/1.jpg?0855"
"Fashion Lady Women Plus Size Pure Color Loose Half Sleeve Casual Summer Dress-Blue.,",1169,"https://ke.jumia.is/MFiy99Pcl_Bk5TCKkO9NQ5efBxk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/31/85913/1.jpg?5349"
